City,Ratings,Ideal_duration,Image_URL,City_desc,Category
Pozhikkara Beach,4.7,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Regulator_bridge_in_Paravur_Pozhikkara%2C_Kollam_-_Feb_2016.jpg/960px-Regulator_bridge_in_Paravur_Pozhikkara%2C_Kollam_-_Feb_2016.jpg," Pozhikkara is a beautiful beach in Kovalam at the inter-junction of the backwaters meeting the sea. Lined with tall towering trees and healthy vegetation, the beach is one of the most green beaches of the city. Perfect for swimming and sunbathing, the beach also has myriad other options to make your trip fun. You can also try the delicious mouth watering local food from the stalls and shacks on the shores. ",Beach
Chowara Beach,4.4,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Adimalathura_Trivandrum.jpg/960px-Adimalathura_Trivandrum.jpg," Situated in the southern part of Kovalam, Chowara Beach is popular for its fishing spots. Besides the regular fishermen at work with their huge Chinese fishing nets and big boats, you will also find several picnickers gathered here with their basket of food. The highlight of the beach is a Chowara Ayyappa Temple which gives a hilltop picturesque view of the shores and adjoining villages. ",Hill Station
Ashoka Beach,4.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Kovalam_beach_trivandrum_kerala.jpg/960px-Kovalam_beach_trivandrum_kerala.jpg," A beautiful extension of the Samudra Beach, Ashoka Beach is a quiet, deserted stretch of land in Kovalam, Kerala. Mostly frequented by romantic couples owing the serenity and solitude of the place, the beach also has several ayurvedic spa centres to help you destress, refresh and rejuvenate from the monotony of life.  ",Beach
Vizhinjam Beach,3.0,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/MSC_Claude_at_Vizhinjam.jpg/960px-MSC_Claude_at_Vizhinjam.jpg, Vizhinjam Beach is one of the most popular beaches in Kovalam which houses a lighthouse and an impressive marine aquarium. The beach is also known to be one of the largest ports in India. ,Beach
Chelavara Falls,4.1,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Chelavara_Water_Falls.JPG/960px-Chelavara_Water_Falls.JPG," Chelavara Falls is one of the most enchanting falls in Coorg, Karnataka. These vigorous falls gush down from a height of 150 feet on a rock shaped like a tortoise. Therefore, this fall is also known as Embepare in the local dialect which translates to ""tortoise rock"". This massive natural marvel originates from a small stream, a tributary of Kaveri near Cheyyandane village in Karnataka. Nestled amongst the serene greenery of coffee plantations, the Chelavara falls are quite the sight. The best experience can be had during the monsoons or just after when the water level is at its peak and the surrounding forests at their luscious best. ",Hill Station
Cauvery Nisargadhama,3.1,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Nisargadhama_Hanging_Bridge.jpg/960px-Nisargadhama_Hanging_Bridge.jpg," One of the most enjoyable picnic spots in the area, this one comes with a deer park, peacock park, rabbit park and the river running through the island's heart. One can also enjoy boating and a dip into the river here. This is a must-visit area in Madikeri, especially if you are with kids. ",Island
Galibeedu Trek,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Bhagamandala_Birdseye_View_Coorg_Feb24_A7C_09524.jpg/960px-Bhagamandala_Birdseye_View_Coorg_Feb24_A7C_09524.jpg," Located at a distance of 12 kms from the town of Madikeri in the Coorg district of Karnataka, Galibeedu is a small trekking destination hidden away from the world. The 14 kms long trek is as thrilling as it can get with tiny streams flowing through it in picturesque surroundings; and offers a diverse trail to scale, ideal for both the novices and professionals.  ",Hill Station
Panorama Point,4.3,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Panorama_Point%2C_Nebraska_face_NW.JPG/960px-Panorama_Point%2C_Nebraska_face_NW.JPG," Panorama Point is a scenic point in Matheran that offers 360-degree panoramic views of the Western Ghats and the verdant plains dotted with villages far below. An ideal picnic spot, it is a magnet for photo fanatic and adventure seekers. ",Adventure
Neral  Toy Train,3.8,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Train_to_Matheran.JPG/960px-Train_to_Matheran.JPG, Neral Matheran Toy Train is a heritage railway that connects Neral to Matheran via a 21-kilometre railway line. It serves as an interesting mode of transport to explore the Western Ghats of India. ,Heritage
Porcupine Point,3.5,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Porcupine_Tree_-_Live_at_Auditorium_Parco_della_Musica%2C_Rome_%28June_24%2C_2023%29_-_9012_%28cropped%29.jpg/960px-Porcupine_Tree_-_Live_at_Auditorium_Parco_della_Musica%2C_Rome_%28June_24%2C_2023%29_-_9012_%28cropped%29.jpg," Also known as the sunset point, Porcupine Point is a famous viewpoint in Matheran. It is famous for the mind-stirring view of Matheran during the sunset and an unparalleled view of the Prabalgad Fort situated nearby. ",Heritage
Alexander Point,3.8,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Nelson-Island-location-map.png/960px-Nelson-Island-location-map.png," Alexander Point is one of the most scenic viewpoints in Matheran. It is famous for enchanting panoramic views of Palasdari Lake, Rambaug Point, Garbut Point and Chowk Point.  ",Nature
Honeymoon Hill,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/5/5a/Boats_and_dock_in_Lotus%2C_Florida.jpg, The Honeymoon Point is a viewpoint in Matheran which is famous the Grand Canyon of India. The stunning view of the mountains and the nearby Prabalgad Frt from this point is simply breathtaking. ,Hill Station
Belvedere Point,3.5,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Palacio_Belvedere%2C_Viena%2C_Austria%2C_2020-02-01%2C_DD_93-95_HDR.jpg/960px-Palacio_Belvedere%2C_Viena%2C_Austria%2C_2020-02-01%2C_DD_93-95_HDR.jpg," A paradise for nature lovers, adventure seekers and photographers, Belvedere Point is a famous view point to get a fabulous view of the beautiful valley of Matheran. The site receives high velocity wind which even reverses the flow of the waterfall flowing downhill. ",Hill Station
King George Point,4.0,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/King_George_1923_LCCN2014715558_%28cropped%29.jpg/960px-King_George_1923_LCCN2014715558_%28cropped%29.jpg," King George Point is a view point in Matheran to see the rolling hills covered in lush green natural vegetation, the valleys, the enchanting waterfalls and the mesmerising Charlotte Lake. It is a perfect attraction to escape the polluted city air and replenish the body, mind and soul. ",Hill Station
Mount Barry,4.8,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Barry_Wilmore.jpg/960px-Barry_Wilmore.jpg," Mount Barry has the highest altitude in Matheran and offers a spectacular birdês eye view of the Western Ghats, the waterfalls and the toy train traversing through the rugged natural landscape. It is one of the few points that are not mostly crowded and provide for a tranquil escape for the tired soul. ",Nature
Malang Point,4.8,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Tugu_Malang.jpg/960px-Tugu_Malang.jpg, Malang Point is another well known point in Matheran that offers a beautiful view of the scenic mountain ranges and several enchanting waterfalls amidst dense forests. The point is also connected by several trekking trails and is frequented often by trekkers navigating through the forests. ,Hill Station
Paymaster Park,3.7,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Matheran_In_Clouds.jpg/960px-Matheran_In_Clouds.jpg," Paymaster Park is a recreational park and a famous picnic spot in Matheran. The beautifully landscaped gardens, the colourful and fragrant flower beds and the gazebo in the middle of the mesmerizing park are a treat to the nature lovers.  ",Nature
Surwal Lake,3.0,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Ranthambhore_Fort.jpg/960px-Ranthambhore_Fort.jpg," A beautiful natural water body, Surwal Lake is a treat to the tired eyes. It is located inside the Ranthambore National Park and the mesmeric surroundings make the attraction worth a visit. The region is also famous for bird watching and one can observe a number of migratory birds during the winter season. ",Beach
Jogi Mahal,4.3,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Ranthambore_National_Park.JPG/960px-Ranthambore_National_Park.JPG," Located within a 500 metres distance from the famous Ranthambore Fort in Rajasthan, Jogi Mahal is the iconic hunting lodge built by the royalties of Jaipur for their entertainment and recreation. It stands by the beautiful lake, called Padam Talao, inside the Ranthambore National Park, which gets its name from the blooming lotuses in the water. The lake happens to be a favourite watering hole of the animals of Ranthambore like tigers, leopards, deer, monkeys and more.  ",Heritage
Lakarda And Anantpura,3.6,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Ranthambhore_Fort.jpg/960px-Ranthambhore_Fort.jpg, Lakarda and Anant Pura are the regions with dense forests and ample honeycombs. They are most visited to spot sloth bears. Pugmarks of the Indian Hyenas are also found here at times but the animal is rarely spotted because their population is less in the park. ,Wildlife
Malik Talao,4.1,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Gopi_Talav_5.jpg/960px-Gopi_Talav_5.jpg," The smallest of the three lakes in the National Park, Malik Talao is a serene natural water body where most of the wildlife activities can be seen. The majestic Indian Marsh Crocodile can be spotted here often along with other bird and animal species. ",Wildlife
Padam Lake,4.4,4-Mar,https://upload.wikimedia.org/wikipedia/commons/6/6f/Nauheed_Cyrusi_snapped_on_the_sets_of_the_play_The_Buckingham_Secret_in_2014_%2801%29.jpg," Padam Lake is the largest lake in the Ranthambore National Park. The water body is visited by most of the animals in the mornings. This is one of the few places where Chinkaras can be spotted. Most animals hunt around this lake which makes it the best location for wildlife photography. The Padam Lake is filled with Lotus bloom during monsoons, hence it was named Padam Talao. ",Wildlife
Rajiv Gandhi,4.5,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Regional_Museum_of_Natural_History.jpg/960px-Regional_Museum_of_Natural_History.jpg," Rajiv Gandhi Regional Museum of Natural History is located in Village Ramsinghpura, Sawai Madhopur, Rajasthan. Established in 2007 and open for public in 2014, this museum depicts the history of natural resources in Rajasthan. ",Heritage
Neermahal,3.6,4-Mar,https://upload.wikimedia.org/wikipedia/commons/f/f1/Neer-Mahal.jpg," 'The Lake Palace of Tripura' or the Neermahal is the largest palace of its kind in the entire Indian Subcontinent. This architectural beauty rightly derives its name from its location, i.e. the middle of Rudrasagar Lake. It is one of the two water palaces that our country has. The former royal palace is an outcome of King Bir Bikram Kishore Manikya Bahadur's great perspective. It was the summer palace for the king and his family. Even today, its highly ornated structure showcases the glorious past.  ",Beach
Jampui Hill,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/c/c5/A_view_of_Jampui_Hills_in_the_East_from_the_plains_of_Kanchanpur.jpg," Also known as the eternal hills of spring, the Jampui hills live up to their name, having pleasant climate all year round, providing ample opportunity for each visitor to take in the beauty that is this place. ",Hill Station
Sepahijala Wildlife Sanctuary,3.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Deer%2C_Sepahijala_WLS.jpg/960px-Deer%2C_Sepahijala_WLS.jpg," Home to a variety of wildlife especially birds and primates, this place is not just a wildlife sanctuary but also an academic and research centre. Various lakes are present within the sanctuary, where boating facility is available. ",Beach
Kunjaban Palace,3.2,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Pushpabanta_Palace_at_Agartala%2C_Tripura.jpg/960px-Pushpabanta_Palace_at_Agartala%2C_Tripura.jpg," Constructed by King Birendra Kishore Manikya in 1917, the Kunjaban Palace is the official residence of the Governor of Tripura. ",Beach
Bedsa Caves,3.5,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Bedsa_Caves_main_vihara.jpg/960px-Bedsa_Caves_main_vihara.jpg," Bhedsa caves are one of the oldest caves of Maharashtra, dating back to 60 BC. These are situated on a sloppy hilly location. Known for their beautiful, exquisite carvings, the caves contain four 25 feet high pillars. ",Hill Station
Reversing Station,3.2,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Zig_zag_railway_at_Lithgow.jpg/960px-Zig_zag_railway_at_Lithgow.jpg," This site was once used by the railway department. Now a secluded area, it is a great place to enjoy the scenery. Its interesting to see the railway track below and the trains changing lines. ",Other
Morgan House,4.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Morgan_House_Kalimpong_2.jpg/960px-Morgan_House_Kalimpong_2.jpg," Located in the verdant greens of Kalimpong, Morgan House is a mansion built by Mr. and Mrs. Morgan in the 1930s. It is an archetypal example of colonial architecture in Kalimpong. What makes visiting this gorgeous piece of construction even better is that it is surrounded by legends of it being Haunted!  It has been converted into a lodge for tourists and is under the administration of the West Bengal Tourism Development Corporation. Located near the New Jalpaiguri Railway Station, this destination lies right in the lap of nature and is easily accessible as well. The undulating hillocks, colorful sunsets, and a the charm of an old colonial town surround you as you make Morgan House your home. ",Hill Station
Durpin Dara Hill,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/f/fb/Durpin2.jpg," Offering the panoramic view of the town of Kalimpong, the snow-clad Himalayan ranges of West Sikkim, the Teesta river and its valleys, Durpin Dara Hill also has a golf course and the Zang Dhok Palri Monastery. There is also a famous botanical garden there. ",Hill Station
Deolo Hill,3.6,5-Apr,https://upload.wikimedia.org/wikipedia/commons/8/80/Deolo.jpg," Deolo Hills are located at an elevation of around 2000 m and thus, provide a great panoramic view of Kalimpong. There are also proper view points which are located at the ridge edges for the best view of the sunset and sunrise. ",Hill Station
